,lat,lon,ele,time
976,37.850708,-121.951993,271.4,2019-01-13T16:58:03Z
977,37.850627,-121.951891,272.1,2019-01-13T16:58:13Z
978,37.850763,-121.95171,271.8,2019-01-13T16:58:21Z
979,37.850928,-121.951583,270.8,2019-01-13T16:58:28Z
980,37.851091,-121.951472,270.4,2019-01-13T16:58:35Z
981,37.851263,-121.95136,270.4,2019-01-13T16:58:43Z
982,37.851319,-121.951325,270.4,2019-01-13T16:58:46Z
983,37.85142,-121.951223,270.2,2019-01-13T16:58:51Z
984,37.851576,-121.951101,269.0,2019-01-13T16:58:58Z
985,37.851721,-121.950956,268.5,2019-01-13T16:59:07Z
986,37.851851,-121.950786,268.2,2019-01-13T16:59:15Z
987,37.851878,-121.950743,268.2,2019-01-13T16:59:17Z
988,37.851827,-121.950699,268.1,2019-01-13T16:59:41Z
989,37.85195,-121.950532,268.3,2019-01-13T16:59:54Z
990,37.852087,-121.950357,269.8,2019-01-13T17:00:06Z
991,37.852125,-121.950301,270.5,2019-01-13T17:00:11Z
992,37.852187,-121.950206,271.9,2019-01-13T17:00:19Z
993,37.852296,-121.950059,274.5,2019-01-13T17:00:31Z
994,37.852238,-121.949985,276.0,2019-01-13T17:00:37Z
995,37.852098,-121.950059,276.2,2019-01-13T17:00:46Z
996,37.851957,-121.950202,275.1,2019-01-13T17:00:57Z
997,37.85178,-121.950324,274.2,2019-01-13T17:01:04Z
998,37.851606,-121.950447,272.9,2019-01-13T17:01:12Z
999,37.85144,-121.950574,271.6,2019-01-13T17:01:20Z
1000,37.851274,-121.950693,270.1,2019-01-13T17:01:27Z
1001,37.851076,-121.950728,268.7,2019-01-13T17:01:35Z
1002,37.850894,-121.950676,267.7,2019-01-13T17:01:42Z
1003,37.850736,-121.950626,266.5,2019-01-13T17:01:48Z
1004,37.850634,-121.950647,265.9,2019-01-13T17:01:52Z
1005,37.850433,-121.950624,264.7,2019-01-13T17:02:00Z
1006,37.850242,-121.950606,263.6,2019-01-13T17:02:07Z
1007,37.850069,-121.950532,262.2,2019-01-13T17:02:14Z
1008,37.849919,-121.950361,260.7,2019-01-13T17:02:21Z
1009,37.849818,-121.950207,260.0,2019-01-13T17:02:27Z
1010,37.849688,-121.950306,259.4,2019-01-13T17:02:34Z
1011,37.849666,-121.950296,259.2,2019-01-13T17:02:35Z
1012,37.849516,-121.950418,257.9,2019-01-13T17:02:43Z
1013,37.849391,-121.950403,256.8,2019-01-13T17:02:48Z
1014,37.849327,-121.950408,256.2,2019-01-13T17:02:51Z
1015,37.849153,-121.950452,254.6,2019-01-13T17:02:58Z
1016,37.849011,-121.950297,254.0,2019-01-13T17:03:05Z
1017,37.848926,-121.950134,253.9,2019-01-13T17:03:11Z
1018,37.848735,-121.950195,253.9,2019-01-13T17:03:19Z
1019,37.848666,-121.950165,253.9,2019-01-13T17:03:22Z
1020,37.848727,-121.950017,254.1,2019-01-13T17:03:28Z
1021,37.848851,-121.94983,254.7,2019-01-13T17:03:36Z
1022,37.848851,-121.949728,255.3,2019-01-13T17:03:39Z
1023,37.848732,-121.949683,256.2,2019-01-13T17:03:44Z
1024,37.848573,-121.949702,257.4,2019-01-13T17:03:52Z
1025,37.848571,-121.949602,257.9,2019-01-13T17:03:57Z
1026,37.848614,-121.94936,258.2,2019-01-13T17:04:08Z
1027,37.848632,-121.949123,257.8,2019-01-13T17:04:18Z
1028,37.848613,-121.949071,257.5,2019-01-13T17:04:20Z
1029,37.848453,-121.949096,256.4,2019-01-13T17:04:27Z
1030,37.848325,-121.949274,255.1,2019-01-13T17:04:34Z
1031,37.848219,-121.949458,253.6,2019-01-13T17:04:41Z
1032,37.848176,-121.949516,253.0,2019-01-13T17:04:44Z
1033,37.848012,-121.949487,251.8,2019-01-13T17:04:52Z
1034,37.847919,-121.949602,250.9,2019-01-13T17:04:57Z
1035,37.847766,-121.949776,249.8,2019-01-13T17:05:05Z
1036,37.847671,-121.949826,249.3,2019-01-13T17:05:09Z
1037,37.84759,-121.94971,248.7,2019-01-13T17:05:14Z
1038,37.847409,-121.94974,248.0,2019-01-13T17:05:22Z
1039,37.847226,-121.949836,247.9,2019-01-13T17:05:30Z
1040,37.847036,-121.949862,248.1,2019-01-13T17:05:38Z
1041,37.846853,-121.94987,248.5,2019-01-13T17:05:45Z
1042,37.846667,-121.949813,249.4,2019-01-13T17:05:53Z
1043,37.846558,-121.949676,249.8,2019-01-13T17:05:59Z
1044,37.84661,-121.949445,249.9,2019-01-13T17:06:08Z
1045,37.846688,-121.949227,249.9,2019-01-13T17:06:16Z
1046,37.846785,-121.949004,249.7,2019-01-13T17:06:25Z
1047,37.84681,-121.948756,248.8,2019-01-13T17:06:33Z
1048,37.846722,-121.948553,248.1,2019-01-13T17:06:41Z
1049,37.846699,-121.948528,248.0,2019-01-13T17:06:43Z
1050,37.846679,-121.948529,248.0,2019-01-13T17:06:45Z
1051,37.846539,-121.948712,247.8,2019-01-13T17:06:54Z
1052,37.84635,-121.948806,247.0,2019-01-13T17:07:02Z
1053,37.846174,-121.948919,245.9,2019-01-13T17:07:09Z
1054,37.846025,-121.949055,244.9,2019-01-13T17:07:15Z
1055,37.84588,-121.949196,243.8,2019-01-13T17:07:22Z
1056,37.845687,-121.949268,242.2,2019-01-13T17:07:30Z
1057,37.84549,-121.949257,240.5,2019-01-13T17:07:38Z
1058,37.845442,-121.949116,239.9,2019-01-13T17:07:42Z
1059,37.845379,-121.948864,239.7,2019-01-13T17:07:49Z
1060,37.845337,-121.948701,239.7,2019-01-13T17:07:54Z
1061,37.84525,-121.948758,239.7,2019-01-13T17:07:59Z
1062,37.845115,-121.948927,239.3,2019-01-13T17:08:08Z
1063,37.844964,-121.949105,238.0,2019-01-13T17:08:15Z
1064,37.84485,-121.949304,236.2,2019-01-13T17:08:22Z
1065,37.844653,-121.949337,234.5,2019-01-13T17:08:29Z
1066,37.844469,-121.949334,232.9,2019-01-13T17:08:35Z
1067,37.844274,-121.949352,231.3,2019-01-13T17:08:42Z
1068,37.844104,-121.949257,230.1,2019-01-13T17:08:49Z
1069,37.844066,-121.949234,229.8,2019-01-13T17:08:51Z
1070,37.844078,-121.94932,229.5,2019-01-13T17:08:55Z
1071,37.844155,-121.949538,227.7,2019-01-13T17:09:03Z
1072,37.844153,-121.949539,227.7,2019-01-13T17:09:04Z
1073,37.844158,-121.949598,227.4,2019-01-13T17:09:10Z
1074,37.844239,-121.949832,226.0,2019-01-13T17:09:17Z
1075,37.844245,-121.94987,225.8,2019-01-13T17:09:18Z
1076,37.844188,-121.950107,224.6,2019-01-13T17:09:25Z
1077,37.844031,-121.950238,223.6,2019-01-13T17:09:32Z
1078,37.843839,-121.950289,222.1,2019-01-13T17:09:39Z
1079,37.843628,-121.950304,220.5,2019-01-13T17:09:46Z
1080,37.843437,-121.950343,219.1,2019-01-13T17:09:52Z
1081,37.843256,-121.950328,217.6,2019-01-13T17:09:58Z
1082,37.843054,-121.95027,215.9,2019-01-13T17:10:05Z
1083,37.842874,-121.950243,214.2,2019-01-13T17:10:11Z
1084,37.84269,-121.950251,212.1,2019-01-13T17:10:17Z
1085,37.842531,-121.950232,211.1,2019-01-13T17:10:23Z
1086,37.842512,-121.950023,210.2,2019-01-13T17:10:28Z
1087,37.842624,-121.949843,208.8,2019-01-13T17:10:34Z
1088,37.842702,-121.949728,207.4,2019-01-13T17:10:38Z
1089,37.842574,-121.949578,205.6,2019-01-13T17:10:44Z
1090,37.842482,-121.949581,204.7,2019-01-13T17:10:47Z
1091,37.842291,-121.949597,202.7,2019-01-13T17:10:54Z
1092,37.84211,-121.949609,201.1,2019-01-13T17:11:00Z
1093,37.841918,-121.949643,200.0,2019-01-13T17:11:07Z
1094,37.841727,-121.949693,199.2,2019-01-13T17:11:14Z
1095,37.841529,-121.949738,197.9,2019-01-13T17:11:21Z
1096,37.841337,-121.949755,197.1,2019-01-13T17:11:28Z
1097,37.841184,-121.949692,196.7,2019-01-13T17:11:34Z
